sheet,fuel_label,scenario,base_abs_gap,base_gap_ratio,projection_abs_gap,projection_gap_ratio,ninth_fuel_code,mapping_source,flow_source,fuel_source,sector_match_method,mapping_note,comparator_scope,worst_gap_ratio,worst_abs_gap,issue_cause,agent_debug_hint
esto__14_03_11__Non-specified_industry,Paraffin waxes,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03_11__Non-specified_industry,Patent fuel,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,Patent fuel,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,PetProd nonspecified,ESTO,,,,,07_petroleum_products_unallocated,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,Petroleum coke,ESTO,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,Petroleum coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,Refinery gas (not liquefied),ESTO,,,,,07_10_refinery_gas_not_liquefied,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,Sub-bituminous coal,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03_11__Non-specified_industry,Sub-bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03_11__Non-specified_industry,White spirit SBP,ESTO,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03_11__Non-specified_industry,White spirit SBP,Target,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Coal tar,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Coke oven coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Coke oven gas,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Gas coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Industrial waste,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Kerosene type jet fuel,Target,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Lubricants,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Other bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Other products,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Other recovered gases,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Paraffin waxes,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Paraffin waxes,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,Patent fuel,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Petroleum coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14_03__Manufacturing,Sub-bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14_03__Manufacturing,White spirit SBP,Target,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Coal tar,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Coke oven coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Coke oven gas,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Gas coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Industrial waste,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Kerosene type jet fuel,Target,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Lubricants,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Other bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Other products,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Other recovered gases,Target,,,,,16_02_industrial_waste,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Paraffin waxes,ESTO,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Paraffin waxes,Target,,,,,07_x_other_petroleum_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,Patent fuel,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Petroleum coke,Target,,,,,02_coal_products,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__14__Industry_sector,Sub-bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__14__Industry_sector,White spirit SBP,Target,,,,,07_03_naphtha,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_01__Domestic_air_transport,Aviation gasoline,ESTO,,,,,07_02_aviation_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_01__Domestic_air_transport,Bio jet kerosene,ESTO,,,,,16_07_bio_jet_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_01__Domestic_air_transport,E-fuel,ESTO,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_01__Domestic_air_transport,E-fuel,Target,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_01__Domestic_air_transport,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_01__Domestic_air_transport,Hydrogen,ESTO,,,,,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_01__Domestic_air_transport,Kerosene type jet fuel,ESTO,,,,,07_x_jet_fuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_02__Road,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Biodiesel,ESTO,,,,,16_06_biodiesel,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Biogas,ESTO,,,,,,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Biogasoline,ESTO,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Biogasoline,ESTO,,,,,16_05_biogasoline,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Electricity,ESTO,,,,,17_electricity,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Hydrogen,ESTO,,,,,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_02__Road,Hydrogen,ESTO,,,,,16_x_hydrogen,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_02__Road,LPG,ESTO,,,,,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,LPG,ESTO,,,,,07_09_lpg,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Natural gas,ESTO,,,,,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_02__Road,Natural gas,ESTO,,,,,08_01_natural_gas,dashboard_template_esto_axis,dashboard_template,dashboard_template,esto_pair_axis,Template-declared ESTO-axis row with no LEAP export row.,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_03__Rail,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_03__Rail,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_03__Rail,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Ammonia,ESTO,,,,,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15_04__Domestic_navigation,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Biogasoline,ESTO,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Biogasoline,Target,,,,,16_05_biogasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Fuel oil,ESTO,,,,,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,LNG,ESTO,,,,,08_02_lng,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_04__Domestic_navigation,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15_05__Pipeline_transport,Natural gas,ESTO,,,,,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__15__Transport_sector,Ammonia,ESTO,,,,,16_x_ammonia,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15__Transport_sector,E-fuel,ESTO,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15__Transport_sector,E-fuel,Target,,,,,16_x_efuel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__15__Transport_sector,Hydrogen,ESTO,,,,,16_x_hydrogen,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01_01__Datacentres,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Anthracite,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01__Commercial_and_public_services,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Biogas,ESTO,,,,,16_01_biogas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Fuel oil,ESTO,,,,,07_08_fuel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Gas/diesel oil,ESTO,,,,,07_07_gas_diesel_oil,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Heat,ESTO,,,,,18_heat,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Kerosene,ESTO,,,,,07_06_kerosene,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,LPG,ESTO,,,,,07_09_lpg,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Motor gasoline,ESTO,,,,,07_01_motor_gasoline,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Municipal solid waste (non-renewable),ESTO,,,,,16_04_municipal_solid_waste_nonrenewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Municipal solid waste (renewable),ESTO,,,,,16_03_municipal_solid_waste_renewable,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Natural gas,ESTO,,,,,08_01_natural_gas,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Other biomass,ESTO,,,,,15_05_other_biomass,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_01__Commercial_and_public_services,Other bituminous coal,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01__Commercial_and_public_services,Other bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01__Commercial_and_public_services,Solar nonspecified,ESTO,,,,,12_x_other_solar,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01__Commercial_and_public_services,Sub-bituminous coal,ESTO,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_01__Commercial_and_public_services,Sub-bituminous coal,Target,,,,,01_x_thermal_coal,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,aggregate_fuel_mapping,The 9th fuel is an aggregate bucket; compare against sibling fuels and the shared aggregate fuel audit.
esto__16_02__Residential,Biodiesel,ESTO,,,,,16_06_biodiesel,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
esto__16_02__Residential,Electricity,ESTO,,,,,17_electricity,balance_table_esto_axis,esto_flow,esto_product,esto_pair_axis,,esto_pair,,,direct_mapping_numeric_gap,"Mapping looks direct; inspect source data values, signs, and scenario-specific series."
